severity,code,date,match,match_id,detail,source_filename
WARNING,GOAL_MISSING_SCORER,1987-09-19,Brann-HamKam 2-1,ec3b6822-6dca-41f7-a89c-ddb6d7d8e9be,"Mal mangler malscorer. Event #3, minutt 56, type ownGoal.",1987-09-19_brann-hamkam.json
WARNING,GOAL_MISSING_SCORER,1999-05-05,Nordhordland-Brann 0-3,1ef4f327-a8e1-4471-b72f-476811bea6d3,"Mal mangler malscorer. Event #4, minutt 55, type ownGoal.",1999-05-05_nordhordland-brann.json
WARNING,GOAL_MISSING_SCORER,1999-05-19,Fana-Brann 0-2,7c7ccc7d-eb76-444e-8ae1-47f646511ab0,"Mal mangler malscorer. Event #5, minutt 70, type ownGoal.",1999-05-19_fana-brann.json
WARNING,SUB_MISSING_SUB_ON,1985-06-26,Sola-Brann 0-1,7ecc68e8-f357-46e4-a69c-8e2f278ab598,"Bytte mangler subOn. Event #2, minutt None, type subApp.",1985-06-26_sola-brann.json
WARNING,SUB_MISSING_SUB_ON,1991-07-24,Viking-Brann 2-1,310725df-4f38-44fb-b28a-84821e4dcf1f,"Bytte mangler subOn. Event #3, minutt 84, type subApp.",1991-07-24_viking-brann.json
WARNING,SUB_MISSING_SUB_ON,1998-08-15,Rosenborg-Brann 4-2,c75a1046-d33e-50d8-aa8a-220e407e8371,"Bytte mangler subOn. Event #8, minutt 67, type subApp.",1998-08-15_rbk-brann.json
WARNING,SUB_MISSING_SUB_ON,1998-08-15,Rosenborg-Brann 4-2,c75a1046-d33e-50d8-aa8a-220e407e8371,"Bytte mangler subOn. Event #9, minutt 69, type subApp.",1998-08-15_rbk-brann.json
WARNING,SUB_MISSING_SUB_ON,1998-08-15,Rosenborg-Brann 4-2,c75a1046-d33e-50d8-aa8a-220e407e8371,"Bytte mangler subOn. Event #10, minutt 70, type subApp.",1998-08-15_rbk-brann.json
WARNING,SUB_MISSING_SUB_ON,1998-08-15,Rosenborg-Brann 4-2,c75a1046-d33e-50d8-aa8a-220e407e8371,"Bytte mangler subOn. Event #14, minutt 82, type subApp.",1998-08-15_rbk-brann.json
WARNING,SUB_MISSING_SUB_OFF,1955-09-18,Brann-Rapid 1-3,u548ocwktfdShAy5Kiez4a,"Bytte mangler subOff. Event #4, minutt None, type subApp.",1955-09-18_brann-rapid.json
WARNING,SUB_MISSING_SUB_OFF,1959-05-07,Brann-Sandefjord BK 1-1,u548ocwktfdShAy5KidZJw,"Bytte mangler subOff. Event #2, minutt None, type subApp.",1959-05-07_brann-sandefjord-bk.json
WARNING,SUB_MISSING_SUB_OFF,1968-05-30,Brann-Ny-Krohnborg 3-1,6dc26ab8-c454-4f33-8885-baddd6a8d03d,"Bytte mangler subOff. Event #3, minutt 65, type subApp.",1968-05-30_brann-ny-krohnborg.json
WARNING,SUB_MISSING_SUB_OFF,1969-06-25,Brann-Bjarg 5-0,2d9e6a65-29d9-4832-9f22-3a0ef76b3664,"Bytte mangler subOff. Event #5, minutt None, type subApp.",1969-06-25_brann-bjarg.json
WARNING,SUB_MISSING_SUB_OFF,1969-06-25,Brann-Bjarg 5-0,2d9e6a65-29d9-4832-9f22-3a0ef76b3664,"Bytte mangler subOff. Event #6, minutt None, type subApp.",1969-06-25_brann-bjarg.json
WARNING,SUB_MISSING_SUB_OFF,1969-07-04,Haugar-Brann 1-1,fd55722f-238d-4838-8166-1a46971fc4ee,"Bytte mangler subOff. Event #2, minutt None, type subApp.",1969-07-04_haugar-brann.json
WARNING,SUB_MISSING_SUB_OFF,1969-07-04,Haugar-Brann 1-1,fd55722f-238d-4838-8166-1a46971fc4ee,"Bytte mangler subOff. Event #3, minutt None, type subApp.",1969-07-04_haugar-brann.json
WARNING,SUB_MISSING_SUB_OFF,1969-07-09,Brann-Haugar 1-0,1769880e-17bc-4fc1-b5dc-a2f132ee02af,"Bytte mangler subOff. Event #2, minutt 46, type subApp.",1969-07-09_brann-haugar.json
WARNING,SUB_MISSING_SUB_OFF,1969-10-19,Brann-Strømsgodset 2-1,30be11b0-7345-5bf2-92fd-5a9cdde28af8,"Bytte mangler subOff. Event #3, minutt None, type subApp.",1969-10-19_brann-stromsgodset.json
WARNING,SUB_MISSING_SUB_OFF,1970-06-05,Brann-Florvåg 2-1,e6c53790-ea49-4d50-b41a-67f848d64419,"Bytte mangler subOff. Event #3, minutt None, type subApp.",1970-06-05_brann-florvag.json
WARNING,SUB_MISSING_SUB_OFF,1970-06-05,Brann-Florvåg 2-1,e6c53790-ea49-4d50-b41a-67f848d64419,"Bytte mangler subOff. Event #4, minutt None, type subApp.",1970-06-05_brann-florvag.json
WARNING,SUB_MISSING_SUB_OFF,1970-06-26,Arna-Brann 2-6,85db46f5-f3da-4586-9589-0ee8da42f2fe,"Bytte mangler subOff. Event #9, minutt None, type subApp.",1970-06-26_arna-brann.json
WARNING,SUB_MISSING_SUB_OFF,1970-08-27,Bryne-Brann 0-3,65d9e825-793f-4ac9-bee8-0279aca8b5a4,"Bytte mangler subOff. Event #0, minutt None, type subApp.",1970-08-27_bryne-brann.json
WARNING,SUB_MISSING_SUB_OFF,1972-06-01,Brann-Bjarg 3-1,57b9278b-65ad-4b3e-9c70-7264e0f2bf1c,"Bytte mangler subOff. Event #4, minutt None, type subApp.",1972-06-01_brann-bjarg.json
WARNING,SUB_MISSING_SUB_OFF,1972-06-22,Baune-Brann 1-4,554c64ac-88d9-4864-9ed3-7b780258ad09,"Bytte mangler subOff. Event #5, minutt None, type subApp.",1972-06-22_baune-brann.json
WARNING,SUB_MISSING_SUB_OFF,1972-06-22,Baune-Brann 1-4,554c64ac-88d9-4864-9ed3-7b780258ad09,"Bytte mangler subOff. Event #6, minutt None, type subApp.",1972-06-22_baune-brann.json
WARNING,SUB_MISSING_SUB_OFF,1972-07-09,Odda-Brann 0-4,be89e26c-b5c8-4568-b899-6dea717dde21,"Bytte mangler subOff. Event #3, minutt None, type subApp.",1972-07-09_odda-brann.json
WARNING,SUB_MISSING_SUB_OFF,1972-07-09,Odda-Brann 0-4,be89e26c-b5c8-4568-b899-6dea717dde21,"Bytte mangler subOff. Event #5, minutt None, type subApp.",1972-07-09_odda-brann.json
WARNING,SUB_MISSING_SUB_OFF,1972-09-03,Brann-Bryne 2-1,6c80deb3-f6d7-4402-ad36-9639ec233e8f,"Bytte mangler subOff. Event #3, minutt None, type subApp.",1972-09-03_brann-bryne.json
WARNING,SUB_MISSING_SUB_OFF,1973-05-31,Arna-Brann 1-4,9ad49f74-8e1e-447c-8398-c57a499662e3,"Bytte mangler subOff. Event #6, minutt None, type subApp.",1973-05-31_arna-brann.json
WARNING,SUB_MISSING_SUB_OFF,1974-05-30,Brann-Sogndal 5-1,5b8f4415-3b5f-470f-8630-b9efa25415f7,"Bytte mangler subOff. Event #0, minutt None, type subApp.",1974-05-30_brann-sogndal.json
WARNING,SUB_MISSING_SUB_OFF,1974-05-30,Brann-Sogndal 5-1,5b8f4415-3b5f-470f-8630-b9efa25415f7,"Bytte mangler subOff. Event #1, minutt None, type subApp.",1974-05-30_brann-sogndal.json
WARNING,SUB_MISSING_SUB_OFF,1974-06-20,Erdal-Brann 0-3,2f318364-db1d-4877-b12a-48aa8b59a648,"Bytte mangler subOff. Event #3, minutt 60, type subApp.",1974-06-20_erdal-brann.json
WARNING,SUB_MISSING_SUB_OFF,1974-07-01,Brann-Ny-Krohnborg 4-0,bfdc18d8-77fd-467c-ba1f-07542b0bbf2b,"Bytte mangler subOff. Event #5, minutt None, type subApp.",1974-07-01_brann-ny-krohnborg.json
WARNING,SUB_MISSING_SUB_OFF,1975-06-11,Jotun-Brann 0-3,78b1fbc3-5397-4fab-a2a3-32e8dd251c1f,"Bytte mangler subOff. Event #3, minutt None, type subApp.",1975-06-11_jotun-brann.json
WARNING,SUB_MISSING_SUB_OFF,1975-06-11,Jotun-Brann 0-3,78b1fbc3-5397-4fab-a2a3-32e8dd251c1f,"Bytte mangler subOff. Event #4, minutt None, type subApp.",1975-06-11_jotun-brann.json
WARNING,SUB_MISSING_SUB_OFF,1978-08-23,Nessegutten-Brann 0-2,aee98f9e-25f1-4c1b-a1e1-e2b7984bebad,"Bytte mangler subOff. Event #4, minutt None, type subApp.",1978-08-23_nessegutten-brann.json
WARNING,SUB_MISSING_SUB_OFF,1982-08-02,Brann-Vidar 3-1,94a5dfab-73e6-418f-b6c2-f4bc50f7b5f7,"Bytte mangler subOff. Event #4, minutt 65, type subApp.",1982-08-02_brann-vidar.json
WARNING,SUB_MISSING_SUB_OFF,1982-08-02,Brann-Vidar 3-1,94a5dfab-73e6-418f-b6c2-f4bc50f7b5f7,"Bytte mangler subOff. Event #5, minutt None, type subApp.",1982-08-02_brann-vidar.json
WARNING,SUB_MISSING_SUB_OFF,1982-09-12,Brann-Sunndal 1-2,10c8d24f-5035-41ca-8596-dcd51f4e436f,"Bytte mangler subOff. Event #5, minutt None, type subApp.",1982-09-12_brann-sunndal.json
WARNING,SUB_MISSING_SUB_OFF,1984-05-16,Brann-Vidar 1-1,1ee9ac5c-2509-4273-9ad9-07d10da27ef9,"Bytte mangler subOff. Event #3, minutt 75, type subApp.",1984-05-16_brann-vidar.json
WARNING,SUB_MISSING_SUB_OFF,1984-08-01,Mjølner-Brann 0-3,c793a189-62ad-4a7f-90af-4357ac37399a,"Bytte mangler subOff. Event #5, minutt None, type subApp.",1984-08-01_mjolner-brann.json
WARNING,SUB_MISSING_SUB_OFF,1985-06-26,Sola-Brann 0-1,7ecc68e8-f357-46e4-a69c-8e2f278ab598,"Bytte mangler subOff. Event #2, minutt None, type subApp.",1985-06-26_sola-brann.json
WARNING,SUB_MISSING_SUB_OFF,1987-06-27,Brann-Molde 0-2,90aa612e-8465-55ba-9edd-a2166029d502,"Bytte mangler subOff. Event #3, minutt 79, type subApp.",1987-06-27_brann-molde.json
WARNING,SUB_MISSING_SUB_OFF,1991-07-24,Viking-Brann 2-1,310725df-4f38-44fb-b28a-84821e4dcf1f,"Bytte mangler subOff. Event #3, minutt 84, type subApp.",1991-07-24_viking-brann.json
WARNING,SUB_MISSING_SUB_OFF,1995-06-02,Hødd-Brann 1-0,f95389fb-8b7a-50ff-8bb6-e27c81f12c3f,"Bytte mangler subOff. Event #4, minutt 68, type subApp.",1995-06-02_hodd-brann.json
WARNING,SUB_MISSING_SUB_OFF,1997-06-29,Brann-Rosenborg 1-2,5248f78e-8ccc-52c7-9128-1246d05749a3,"Bytte mangler subOff. Event #10, minutt 89, type subApp.",1997-06-29_brann-rbk.json
WARNING,SUB_MISSING_SUB_OFF,1998-08-15,Rosenborg-Brann 4-2,c75a1046-d33e-50d8-aa8a-220e407e8371,"Bytte mangler subOff. Event #7, minutt 66, type subApp.",1998-08-15_rbk-brann.json
WARNING,SUB_MISSING_SUB_OFF,1998-08-15,Rosenborg-Brann 4-2,c75a1046-d33e-50d8-aa8a-220e407e8371,"Bytte mangler subOff. Event #10, minutt 70, type subApp.",1998-08-15_rbk-brann.json
WARNING,SUB_MISSING_SUB_OFF,1998-08-15,Rosenborg-Brann 4-2,c75a1046-d33e-50d8-aa8a-220e407e8371,"Bytte mangler subOff. Event #15, minutt 83, type subApp.",1998-08-15_rbk-brann.json
